City,State,Latitude,Longitude
"Sadsburyville ",PA,39.982321,-75.893897
"Saegertown",PA,41.714553,-80.130923
"Sagamore ",PA,40.781378,-79.231011
"Saginaw ",PA,40.065024,-76.671134
"St. Benedict ",PA,40.629888,-78.724492
"St. Clair ",PA,40.478469,-78.228416
"St. Clair",PA,40.721092,-76.190338
"St. Clairsville",PA,40.155862,-78.510762
"St. Davids ",PA,40.03875,-75.373907
"St. Lawrence",PA,40.325908,-75.863816
"St. Marys",PA,41.455038,-78.52019
"St. Michael ",PA,40.324714,-78.766403
"St. Petersburg",PA,41.160974,-79.654515
"St. Vincent College ",PA,40.291313,-79.405461
"Salisbury",PA,39.75345,-79.084357
"Salix ",PA,40.296353,-78.759331
"Salladasburg",PA,41.28079,-77.231829
"Salona ",PA,41.0873,-77.453734
"Saltillo",PA,40.211757,-78.006234
"Saltsburg",PA,40.484636,-79.448248
"Salunga ",PA,40.092903,-76.428155
"Sanatoga ",PA,40.250819,-75.588228
"Sand Hill ",PA,40.361355,-76.421735
"Sandy ",PA,41.102339,-78.777157
"Sandy Lake",PA,41.350221,-80.083691
"Sandy Ridge ",PA,40.811218,-78.230785
"Sankertown",PA,40.471433,-78.591953
"Saw Creek ",PA,41.119475,-75.046271
"Saxonburg",PA,40.750962,-79.814959
"Saxton",PA,40.212708,-78.247061
"Saylorsburg ",PA,40.899038,-75.316751
"Sayre",PA,41.985722,-76.520848
"Scalp Level",PA,40.249477,-78.844257
"Schaefferstown ",PA,40.296816,-76.293884
"Schellsburg",PA,40.04816,-78.643383
"Schenley ",PA,40.686167,-79.648863
"Schlusser ",PA,40.244606,-77.186252
"Schnecksville ",PA,40.670888,-75.620714
"Schoeneck ",PA,40.244375,-76.178238
"Schubert ",PA,40.50048,-76.218614
"Schuylkill Haven",PA,40.628257,-76.172496
"Schwenksville",PA,40.257859,-75.465724
"Scotland ",PA,39.96977,-77.584408
"Scottdale",PA,40.103389,-79.589818
"Scranton",PA,41.404178,-75.665908
"Selinsgrove",PA,40.800138,-76.865401
"Sellersville",PA,40.36054,-75.306872
"Seltzer ",PA,40.69593,-76.236466
"Seneca ",PA,41.377197,-79.705192
"Seven Fields",PA,40.68673,-80.063904
"Seven Springs",PA,40.026688,-79.294069
"Seven Valleys",PA,39.854529,-76.766677
"Seward",PA,40.413067,-79.021854
"Sewickley",PA,40.539728,-80.178902
"Sewickley Heights",PA,40.559512,-80.152803
"Sewickley Hills",PA,40.568065,-80.127144
"Shade Gap",PA,40.180299,-77.866203
"Shamokin",PA,40.788108,-76.554991
"Shamokin Dam",PA,40.858162,-76.825783
"Shanksville",PA,40.017351,-78.906921
"Shanor-Northvue ",PA,40.913847,-79.918978
"Sharon",PA,41.233978,-80.49982
"Sharon Hill",PA,39.907433,-75.267787
"Sharpsburg",PA,40.493243,-79.921547
"Sharpsville",PA,41.259039,-80.481813
"Shartlesville ",PA,40.516225,-76.100144
"Shavertown ",PA,41.318758,-75.940436
"Sheakleyville",PA,41.443826,-80.206704
"Sheatown ",PA,41.193829,-76.018859
"Sheffield ",PA,41.700999,-79.029872
"Shelltown ",PA,40.45676,-78.206692
"Shellytown ",PA,40.409179,-78.210608
"Shelocta",PA,40.656274,-79.300286
"Shenandoah",PA,40.817081,-76.200667
"Shenandoah Heights ",PA,40.833422,-76.206159
"Sheppton ",PA,40.8964,-76.119619
"Shickshinny",PA,41.154181,-76.150937
"Shillington",PA,40.302633,-75.967081
"Shiloh ",PA,39.973244,-76.792036
"Shinglehouse",PA,41.966989,-78.190472
"Shippensburg",PA,40.048733,-77.523193
"Shippensburg University ",PA,40.061734,-77.52279
"Shippenville",PA,41.250993,-79.462626
"Shippingport",PA,40.625126,-80.415891
"Shiremanstown",PA,40.222355,-76.955566
"Shirleysburg",PA,40.29741,-77.876419
"Shoemakersville",PA,40.499901,-75.969774
"Shrewsbury",PA,39.771303,-76.67988
"Sickles Corner ",PA,40.553306,-78.279779
"Sidman ",PA,40.323551,-78.752329
"Sierra View ",PA,40.989769,-75.42024
"Siglerville ",PA,40.736848,-77.531856
"Silkworth ",PA,41.274839,-76.07295
"Silverdale",PA,40.346684,-75.271138
"Simpson ",PA,41.595019,-75.479642
"Sinking Spring",PA,40.324692,-76.02253
"Sinnamahoning ",PA,41.322284,-78.095746
"Skelp ",PA,40.618356,-78.261819
"Ski Gap ",PA,40.315989,-78.517227
"Skippack ",PA,40.221241,-75.401054
"Skyline View ",PA,40.337621,-76.725558
"Slabtown ",PA,40.903066,-76.401922
"Slatedale ",PA,40.743873,-75.658519
"Slatington",PA,40.753595,-75.610811
"Slickville ",PA,40.462104,-79.518421
"Sligo",PA,41.110216,-79.503142
"Slippery Rock",PA,41.069487,-80.057929
"Slippery Rock University ",PA,41.064684,-80.041943
"Slovan ",PA,40.359525,-80.385017
"Smethport",PA,41.808415,-78.44469
"Smicksburg",PA,40.870133,-79.17133
"Smith Corner ",PA,40.357543,-78.486155
"Smithfield",PA,39.802179,-79.808726
"Smithton",PA,40.153808,-79.741667
"Smock ",PA,39.999692,-79.777407
"Smoketown ",PA,40.036195,-76.204465
"Snow Shoe",PA,41.02765,-77.94972
"S.N.P.J.",PA,40.929,-80.496224
"Snydertown ",PA,40.986907,-77.599899
"Snydertown",PA,40.872713,-76.673474
"Somerset",PA,40.00503,-79.077855
"Soudersburg ",PA,40.015329,-76.153609
"Souderton",PA,40.311002,-75.322351
"South Bethlehem",PA,40.999158,-79.33954
"South Coatesville",PA,39.971712,-75.811829
"South Connellsville",PA,39.992519,-79.575482
"South Fork",PA,40.361997,-78.7896
"South Greensburg",PA,40.278198,-79.547435
"South Heights",PA,40.575072,-80.236104
"Southmont",PA,40.310804,-78.9327
"South Montrose ",PA,41.795614,-75.891169
"South New Castle",PA,40.974737,-80.345647
"South Philipsburg ",PA,40.886985,-78.218613
"Southpointe ",PA,40.29728,-80.182166
"South Pottstown ",PA,40.235588,-75.662981
"South Renovo",PA,41.324691,-77.742258
"South Temple ",PA,40.398813,-75.922542
"South Uniontown ",PA,39.893883,-79.746607
"Southview ",PA,40.331993,-80.256058
"South Waverly",PA,41.994192,-76.544369
"Southwest Greensburg",PA,40.29187,-79.547812
"South Williamsport",PA,41.229388,-77.000475
"Spartansburg",PA,41.823237,-79.681817
"Speers",PA,40.122367,-79.880588
"Spinnerstown ",PA,40.443089,-75.449123
"Springboro",PA,41.800594,-80.371724
"Spring Church ",PA,40.605582,-79.484378
"Spring City",PA,40.176898,-75.546471
"Springdale",PA,40.540789,-79.781009
"Spring Drive Mobile Home Park ",PA,40.307027,-78.330033
"Spring Grove",PA,39.880852,-76.86401
"Spring Hill ",PA,40.370386,-78.669169
"Spring House ",PA,40.177154,-75.219515
"Spring Mills ",PA,40.853403,-77.565327
"Springmont ",PA,40.327369,-76.004166
"Spring Mount ",PA,40.274371,-75.46913
"Spring Ridge ",PA,40.353282,-75.989224
"Springville ",PA,41.694526,-75.926951
"Sproul ",PA,40.272302,-78.458224
"Spry ",PA,39.912513,-76.686349
"Starbrick ",PA,41.841445,-79.21284
"Star Junction ",PA,40.061009,-79.765628
"Starrucca",PA,41.890893,-75.449842
"State College",PA,40.791039,-77.856813
"State Line ",PA,39.73293,-77.72469
"Steelton",PA,40.225806,-76.8254
"Stevens ",PA,40.216512,-76.166891
"Stewartstown",PA,39.752761,-76.592495
"Stiles ",PA,40.666254,-75.50697
"Stillwater",PA,41.152571,-76.375748
"Stockdale",PA,40.083084,-79.850793
"Stockertown",PA,40.754917,-75.262935
"Stoneboro",PA,41.330364,-80.118136
"Stonerstown ",PA,40.215718,-78.257116
"Stonybrook ",PA,39.981145,-76.630613
"Stony Creek Mills ",PA,40.349341,-75.864081
"Stormstown ",PA,40.789556,-78.020395
"Stouchsburg ",PA,40.380675,-76.231388
"Stowe ",PA,40.250934,-75.681941
"Stoystown",PA,40.103215,-78.954558
"Strabane ",PA,40.250411,-80.198485
"Strasburg",PA,39.984516,-76.186183
"Strattanville",PA,41.202473,-79.32688
"Strausstown ",PA,40.491754,-76.184179
"Strodes Mills ",PA,40.544419,-77.677474
"Strong ",PA,40.797482,-76.440068
"Stroudsburg",PA,40.983226,-75.194263
"Sturgeon ",PA,40.383464,-80.215249
"Sugarcreek",PA,41.440173,-79.828753
"Sugar Grove",PA,41.983663,-79.339587
"Sugar Notch",PA,41.193858,-75.931392
"Summerhill",PA,40.376205,-78.761886
"Summerville",PA,41.116394,-79.188271
"Summit Hill",PA,40.824963,-75.846201
"Summit Station ",PA,40.562034,-76.201183
"Sunbrook ",PA,40.433863,-78.432399
"Sunbury",PA,40.86147,-76.786695
"Sunrise Lake ",PA,41.313245,-74.963149
"Sun Valley ",PA,40.980372,-75.466482
"Susquehanna Depot",PA,41.940864,-75.608156
"Susquehanna Trails ",PA,39.758356,-76.368401
"Sutersville",PA,40.234508,-79.801464
"Swarthmore",PA,39.902321,-75.348744
"Swartzville ",PA,40.228864,-76.079453
"Swedeland ",PA,40.087339,-75.333367
"Sweden Valley ",PA,41.759534,-77.953756
"Swedesburg ",PA,40.10198,-75.332294
"Swissvale",PA,40.420271,-79.886028
"Swoyersville",PA,41.297699,-75.87989
"Sykesville",PA,41.044743,-78.811153
"Sylvan Hills ",PA,40.448672,-78.383921
"Sylvania",PA,41.801223,-76.865821
"Table Rock ",PA,39.912138,-77.216521
"Tamaqua",PA,40.804055,-75.926617
"Tarentum",PA,40.604472,-79.759987
"Tatamy",PA,40.740667,-75.256134
"Taylor",PA,41.395772,-75.714713
"Taylorstown ",PA,40.156767,-80.386568
"Telford",PA,40.325568,-75.327309
"Temple ",PA,40.408054,-75.922908
"Templeton ",PA,40.917975,-79.460109
"Terre Hill",PA,40.160511,-76.04959
"Tharptown (Uniontown) ",PA,40.803381,-76.571195
"The Escape ",PA,41.367864,-75.306428
"The Hideout ",PA,41.435486,-75.349934
"Thompson",PA,41.863656,-75.514124
"Thompsontown",PA,40.565799,-77.236133
"Thompsonville ",PA,40.273553,-80.113314
"Thornburg",PA,40.434575,-80.084052
"Thorndale ",PA,40.000964,-75.751652
"Three Springs",PA,40.196955,-77.981923
"Throop",PA,41.438227,-75.592655
"Tidioute",PA,41.686149,-79.391961
"Timber Hills ",PA,40.243517,-76.484865
"Timblin",PA,40.968969,-79.198434
"Tioga",PA,41.907773,-77.135162
"Tionesta",PA,41.497927,-79.449353
"Tipton ",PA,40.637399,-78.294776
"Titusville",PA,41.627223,-79.669847
"Toftrees ",PA,40.82478,-77.88481
"Topton",PA,40.503371,-75.702538
"Toughkenamon ",PA,39.831997,-75.755702
"Towamensing Trails ",PA,40.9942,-75.581839
"Towanda",PA,41.770945,-76.446503
"Tower City",PA,40.588434,-76.553074
"Townville",PA,41.679067,-79.879989
"Trafford",PA,40.384636,-79.757645
"Trainer",PA,39.82398,-75.404753
"Trappe",PA,40.199095,-75.475379
"Treasure Lake ",PA,41.168224,-78.720505
"Tremont",PA,40.630246,-76.39119
"Tresckow ",PA,40.915975,-75.965673
"Trevorton ",PA,40.784129,-76.671046
"Trevose ",PA,40.150936,-74.981984
"Trexlertown ",PA,40.556831,-75.593645
"Trooper ",PA,40.148837,-75.399094
"Troutville",PA,41.029383,-78.787682
"Troxelville ",PA,40.808765,-77.204682
"Troy",PA,41.783315,-76.792222
"Trucksville ",PA,41.31004,-75.928075
"Trumbauersville",PA,40.413426,-75.377454
"Tullytown",PA,40.140843,-74.810996
"Tunkhannock",PA,41.541084,-75.949058
"Tunnelhill",PA,40.478284,-78.542333
"Turbotville",PA,41.101897,-76.769409
"Turtle Creek",PA,40.408561,-79.821466
"Tuscarora ",PA,40.768758,-76.037749
"Twilight",PA,40.115782,-79.893603
"Twin Rocks ",PA,40.502637,-78.85677
"Tyler Run ",PA,39.930525,-76.701051
"Tylersburg ",PA,41.38275,-79.316497
"Tylersville ",PA,40.989815,-77.444949
"Tyrone",PA,40.676451,-78.246044
"Tyrone Forge ",PA,40.660343,-78.222433
"Ulster ",PA,41.848507,-76.507001
"Ulysses",PA,41.90305,-77.754821
"Union City",PA,41.89767,-79.843245
"Union Dale",PA,41.713044,-75.483167
"Union Deposit ",PA,40.293338,-76.680731
"Uniontown",PA,39.899302,-79.724529
"Unionville ",PA,40.745899,-80.210673
"Unionville ",PA,40.942277,-79.961282
"Unionville",PA,40.906231,-77.876683
"Unionville ",PA,39.900512,-75.730376
"University of Pittsburgh Bradford ",PA,41.944274,-78.672757
"University of Pittsburgh Johnstown ",PA,40.262608,-78.829647
"Upland",PA,39.856204,-75.379646
"Upper Exeter ",PA,41.404527,-75.854664
"Ursina",PA,39.815295,-79.332484
"Utica",PA,41.4372,-79.965392
"Vail ",PA,40.701149,-78.213847
"Valencia",PA,40.676694,-79.988282
"Valley Green ",PA,40.156682,-76.794642
"Valley-Hi",PA,40.032144,-78.192598
"Valley View ",PA,40.648079,-76.535167
"Valley View ",PA,39.949855,-76.701095
"Vanderbilt",PA,40.033951,-79.662825
"Vandergrift",PA,40.59944,-79.575534
"Vandling",PA,41.627459,-75.474253
"Van Voorhis ",PA,40.159852,-79.97309
"Venango",PA,41.77272,-80.112074
"Verona",PA,40.505672,-79.841947
"Versailles",PA,40.318171,-79.830809
"Vicksburg ",PA,40.369804,-78.415775
"Vicksburg ",PA,40.938397,-76.990478
"Village Green-Green Ridge ",PA,39.863872,-75.425701
"Village Shires ",PA,40.200079,-74.970636
"Villanova ",PA,40.040534,-75.341007
"Vinco ",PA,40.409875,-78.844901
"Vintondale",PA,40.480731,-78.910794
"Virginville ",PA,40.517059,-75.857313
"Volant",PA,41.112426,-80.259851
"Vowinckel ",PA,41.4047,-79.231296
"Wagner ",PA,40.677734,-77.384719
"Wakefield ",PA,39.777023,-76.183891
"Wall",PA,40.391594,-79.785852
"Wallaceton",PA,40.965638,-78.287646
"Wallenpaupack Lake Estates ",PA,41.396942,-75.272749
"Waller ",PA,41.237015,-76.415627
"Walnutport",PA,40.751472,-75.595228
"Walnuttown ",PA,40.446731,-75.84052
"Wampum",PA,40.885074,-80.34044
"Wanamie ",PA,41.174476,-76.042223
"Warfordsburg ",PA,39.751124,-78.188853
"Warminster Heights ",PA,40.18837,-75.084089
"Warren",PA,41.842916,-79.143865
"Warrior Run",PA,41.188579,-75.949558
"Warriors Mark ",PA,40.702807,-78.131482
"Washington",PA,40.17416,-80.246794
"Washington Boro ",PA,40.006624,-76.468977
"Washingtonville",PA,41.052294,-76.674914
"Waterford",PA,41.945169,-79.985133
"Watsontown",PA,41.085271,-76.864851
"Wattsburg",PA,42.002732,-79.804783
"Waverly ",PA,41.52759,-75.702983
"Waymart",PA,41.586387,-75.403716
"Wayne ",PA,40.039604,-75.39266
"Wayne Heights ",PA,39.745511,-77.543607
"Waynesboro",PA,39.752377,-77.582303
"Waynesburg",PA,39.898255,-80.185537
"Weatherly",PA,40.942015,-75.82092
"Webster ",PA,40.192436,-79.850726
"Weedville ",PA,41.275761,-78.490197
"Weigelstown ",PA,39.985193,-76.830654
"Weissport",PA,40.829014,-75.700874
"Weissport East ",PA,40.836882,-75.686436
"Wellersburg",PA,39.730612,-78.847983
"Wellsboro",PA,41.74552,-77.303694
"Wells Tannery ",PA,40.089756,-78.164981
"Wellsville",PA,40.051275,-76.940701
"Wernersville",PA,40.330449,-76.08266
"Wescosville ",PA,40.561432,-75.549962
"Wesleyville",PA,42.136921,-80.01227
"West Alexander ",PA,40.107001,-80.509206
"West Brownsville",PA,40.031502,-79.891667
"West Chester",PA,39.959883,-75.605422
"West Conshohocken",PA,40.070314,-75.318777
"West Decatur ",PA,40.929051,-78.281671
"West Easton",PA,40.678363,-75.236092
"West Elizabeth",PA,40.270567,-79.896214
"West Fairview ",PA,40.278741,-76.920794
"West Falls ",PA,41.451721,-75.863979
"Westfield",PA,41.917681,-77.540282
"West Grove",PA,39.820187,-75.828516
"West Hamburg ",PA,40.551827,-76.004889
"West Hazleton",PA,40.974324,-76.025415
"West Hills ",PA,40.842868,-79.54412
"West Homestead",PA,40.39378,-79.91019
"West Kittanning",PA,40.812738,-79.531209
"Westland ",PA,40.278901,-80.273191
"West Lawn ",PA,40.328943,-75.993792
"West Leechburg",PA,40.633541,-79.619034
"West Liberty",PA,41.009303,-80.066626
"West Mayfield",PA,40.780205,-80.338676
"West Middlesex",PA,41.174247,-80.455524
"West Middletown",PA,40.243204,-80.425278
"West Mifflin",PA,40.357667,-79.905397
"West Milton ",PA,41.018299,-76.876637
"Westmont",PA,40.3194,-78.952394
"West Myerstown ",PA,40.369801,-76.319837
"West Nanticoke ",PA,41.219986,-76.009132
"West Newton",PA,40.207171,-79.771196
"Weston ",PA,40.942617,-76.140106
"Westover",PA,40.741058,-78.688009
"West Pittsburg ",PA,40.930932,-80.362227
"West Pittston",PA,41.329561,-75.799966
"West Reading",PA,40.333761,-75.946886
"West Sunbury",PA,41.00606,-79.896456
"West View",PA,40.518155,-80.033299
"West Waynesburg ",PA,39.900072,-80.200645
"West Wilmerding ",PA,40.396971,-79.821809
"Westwood ",PA,40.332972,-78.953738
"Westwood ",PA,39.970186,-75.855285
"West Wyoming",PA,41.321638,-75.857779
"West Wyomissing ",PA,40.322153,-75.99507
"West York",PA,39.953387,-76.760959
"Whitaker",PA,40.40051,-79.885399
"Whitehall",PA,40.360205,-79.989793
"White Haven",PA,41.0597,-75.786946
"White Mills ",PA,41.539339,-75.199354
"White Oak",PA,40.338791,-79.796071
"Whitfield ",PA,40.335008,-76.00601
"Wickerham Manor-Fisher ",PA,40.177106,-79.907933
"Wiconsico ",PA,40.574203,-76.677275
"Wilburton Number One ",PA,40.812777,-76.393963
"Wilburton Number Two ",PA,40.819081,-76.364708
"Wilcox ",PA,41.572044,-78.686757
"Wilkes-Barre",PA,41.246561,-75.875689
"Wilkinsburg",PA,40.444207,-79.873329
"Williamsburg",PA,40.46298,-78.204942
"Williamsport",PA,41.240019,-77.035591
"Williamstown",PA,40.580922,-76.616956
"Willow Grove ",PA,40.147234,-75.116862
"Willow Street ",PA,39.980881,-76.271859
"Wilmerding",PA,40.39418,-79.810049
"Wilmore",PA,40.387328,-78.717201
"Wilson",PA,40.684402,-75.241723
"Winburne ",PA,40.962741,-78.14938
"Windber",PA,40.235486,-78.824704
"Wind Gap",PA,40.849027,-75.291024
"Wind Ridge ",PA,39.911119,-80.432229
"Windsor",PA,39.916275,-76.583968
"Winfield ",PA,40.894745,-76.86034
"Winterstown",PA,39.840804,-76.617431
"Witmer ",PA,40.050623,-76.210234
"Wolfdale ",PA,40.197846,-80.30009
"Womelsdorf",PA,40.366956,-76.186753
"Wood ",PA,40.16649,-78.138552
"Woodbourne ",PA,40.202016,-74.887207
"Woodbury",PA,40.225293,-78.36596
"Woodcock",PA,41.754061,-80.084617
"Woodland ",PA,41.006985,-78.340681
"Woodland Heights ",PA,41.4113,-79.701464
"Woodlyn ",PA,39.877372,-75.344501
"Woodside ",PA,40.229997,-74.85935
"Woodward ",PA,40.899565,-77.345735
"Woolrich ",PA,41.185737,-77.371145
"Wopsononock ",PA,40.565958,-78.449525
"Wormleysburg",PA,40.260596,-76.910327
"Worthington",PA,40.837987,-79.635032
"Worthville",PA,41.024489,-79.141065
"Woxall ",PA,40.318344,-75.453037
"Wrightsville",PA,40.023875,-76.531207
"Wurtemburg ",PA,40.855375,-80.2481
"Wyalusing",PA,41.672641,-76.26116
"Wyano ",PA,40.201517,-79.69394
"Wylandville ",PA,40.209902,-80.12634
"Wyncote ",PA,40.091508,-75.146267
"Wyndmoor ",PA,40.085619,-75.1941
"Wynnewood ",PA,39.997624,-75.269202
"Wyoming",PA,41.305677,-75.842886
"Wyomissing",PA,40.334655,-75.966089
"Yardley",PA,40.240293,-74.838934
"Yarnell ",PA,41.00034,-77.814289
"Yatesboro ",PA,40.800481,-79.332768
"Yatesville",PA,41.303804,-75.782216
"Yeadon",PA,39.932481,-75.252687
"Yeagertown ",PA,40.641075,-77.580282
"Yellow Springs ",PA,40.517659,-78.195565
"Yoe",PA,39.909586,-76.63661
"York",PA,39.964798,-76.73184
"Yorkana",PA,39.97596,-76.584701
"York Haven",PA,40.110422,-76.715022
"Yorklyn ",PA,39.992909,-76.642802
"York Springs",PA,40.009301,-77.115883
"Youngstown",PA,40.279783,-79.365884
"Youngsville",PA,41.85247,-79.316663
"Youngwood",PA,40.244324,-79.580712
"Yukon ",PA,40.214407,-79.688503
"Zelienople",PA,40.785665,-80.138669
"Zion ",PA,40.916761,-77.690776
"Ashaway ",RI,41.428019,-71.786214
"Bradford ",RI,41.388997,-71.764416
"Carolina ",RI,41.459421,-71.654223
"Central Falls",RI,41.890064,-71.393481
"Charlestown ",RI,41.378069,-71.626563
"Chepachet ",RI,41.910845,-71.662087
"Clayville ",RI,41.769165,-71.692106
"Cranston",RI,41.769734,-71.485049
"Cumberland Hill ",RI,41.97496,-71.46003
"East Providence",RI,41.800433,-71.359258
"Foster Center ",RI,41.789961,-71.731589
"Greene ",RI,41.704727,-71.728067
"Greenville ",RI,41.879933,-71.552415
"Harmony ",RI,41.899366,-71.609131
"Harrisville ",RI,41.967496,-71.677124
"Hope Valley ",RI,41.514055,-71.72056
"Hopkinton ",RI,41.466945,-71.781088
"Kingston ",RI,41.473179,-71.524124
"Melville ",RI,41.559549,-71.301933
"Misquamicut ",RI,41.320087,-71.827067
"Narragansett Pier ",RI,41.426994,-71.466525
"Newport",RI,41.476681,-71.319627
"Newport East ",RI,41.515892,-71.286553
"Pascoag ",RI,41.953752,-71.704381
"Pawtucket",RI,41.874824,-71.373323
"Providence",RI,41.823056,-71.418784
"Quonochontaug ",RI,41.345082,-71.704659
"Tiverton ",RI,41.654015,-71.200391
"Valley Falls ",RI,41.9235,-71.390498
"Wakefield-Peace Dale ",RI,41.446096,-71.500318
"Warwick",RI,41.703085,-71.42031
"Watch Hill ",RI,41.315381,-71.846809
"Weekapaug ",RI,41.337424,-71.761921
"Westerly ",RI,41.373301,-71.806783
"Woonsocket",RI,42.001708,-71.499947
"Wyoming ",RI,41.513472,-71.689088
"Abbeville",SC,34.178544,-82.377687
"Abney Crossroads ",SC,34.506352,-80.510697
"Adams Run ",SC,32.721902,-80.346592
"Aiken",SC,33.531594,-81.725073
"Alcolu ",SC,33.759106,-80.224889
"Allendale",SC,33.008047,-81.309164
"Anderson",SC,34.521487,-82.643517
"Andrews",SC,33.44946,-79.565984
"Antreville ",SC,34.296213,-82.560347
"Arcadia ",SC,34.961075,-81.993118
"Arcadia Lakes",SC,34.051617,-80.963108
"Arial ",SC,34.846076,-82.64062
"Arkwright ",SC,34.914961,-81.938733
"Arthurtown ",SC,33.965357,-81.00115
"Ashwood ",SC,34.123013,-80.296802
"Atlantic Beach",SC,33.803553,-78.717742
"Awendaw",SC,32.967885,-79.654755
"Aynor",SC,34.00023,-79.207117
"Bamberg",SC,33.300136,-81.031222
"Barnwell",SC,33.241633,-81.366143
"Batesburg-Leesville",SC,33.913324,-81.528058
"Baxter Village ",SC,35.027212,-80.977908
"Beaufort",SC,32.458085,-80.722543
"Beech Island ",SC,33.428596,-81.890318
"Belton",SC,34.524724,-82.493989
"Belvedere ",SC,33.539348,-81.933646
"Ben Avon ",SC,34.934614,-81.875366
"Bennettsville",SC,34.628218,-79.685958
"Berea ",SC,34.8785,-82.466212
"Bethune",SC,34.414181,-80.348747
"Bishopville",SC,34.22007,-80.24737
"Blacksburg",SC,35.122089,-81.518119
"Blackville",SC,33.347767,-81.294912
"Blenheim",SC,34.509758,-79.652486
"Bluffton",SC,32.214449,-80.929528
"Blythewood",SC,34.209247,-80.995293
"Boiling Springs ",SC,35.04501,-81.977929
"Bonneau",SC,33.313636,-79.953916
"Bonneau Beach ",SC,33.322081,-79.988621
"Bowman",SC,33.348302,-80.684293
"Boykin ",SC,34.115104,-80.588034
"Bradley ",SC,34.03007,-82.239339
"Branchville",SC,33.251712,-80.816078
"Briarcliffe Acres",SC,33.790125,-78.749029
"Brookdale ",SC,33.520783,-80.838367
"Browntown ",SC,34.205285,-80.316032
"Brunson",SC,32.924256,-81.188644
"Bucksport ",SC,33.669028,-79.116914
"Buffalo ",SC,34.724439,-81.684357
"Buford ",SC,34.748046,-80.628505
"Burnettown",SC,33.521073,-81.864655
"Burton ",SC,32.424802,-80.740576
"Caesars Head ",SC,35.107109,-82.618378
"Calhoun Falls",SC,34.093013,-82.596463
"Camden",SC,34.25893,-80.609202
"Cameron",SC,33.557954,-80.715034
"Camp Croft ",SC,34.90878,-81.863582
